-525.358073 ,620.991494 ,514.594467
229.508295 ,660.746074 ,630.187439
-101.973928 ,394.793590 ,887.167054
-219.396242 ,-217.951333 ,968.131070
39.670601 ,-293.224991 ,1012.241806
288.670118 ,-27.107324 ,970.161661
75.970467 ,265.178466 ,960.788308
210.427915 ,574.275743 ,827.059381
118.980378 ,666.116094 ,746.888389
-233.453252 ,519.021868 ,772.631959
-389.182340 ,534.953899 ,773.910915
-277.074856 ,816.739486 ,541.882378
-148.322427 ,492.363717 ,939.817087
40.039921 ,-130.580808 ,1012.515482
-121.163429 ,-250.316500 ,938.335527
137.904934 ,-488.307323 ,935.848157
369.947899 ,-721.294003 ,707.770078
469.221497 ,-683.353353 ,568.072602
533.755952 ,-884.113471 ,376.136881
558.967622 ,-862.788850 ,115.413020
233.327511 ,-945.478593 ,-304.792019
267.181654 ,-912.711687 ,-200.785443
460.443607 ,-754.431838 ,203.241817
486.243252 ,-216.805209 ,736.644139
-69.476086 ,-271.855106 ,961.044057
-160.404138 ,-543.517983 ,712.335791
174.088538 ,-716.345828 ,674.611950
110.717370 ,-656.835923 ,681.012758
-96.735233 ,-716.988287 ,636.256763
-538.258825 ,-734.738855 ,298.156052
-714.412695 ,-735.649591 ,-36.259072
-730.113560 ,-681.763716 ,-221.326510
-391.125094 ,-843.480874 ,-96.942949
-403.577349 ,-919.260155 ,-4.329089
-39.758238 ,-961.947590 ,-65.227982
-120.852416 ,-1065.109677 ,-53.171230
-63.908755 ,-1108.230637 ,27.359995
119.116567 ,-1009.894408 ,251.872443
-57.463162 ,-1075.808083 ,-47.908827
-615.706908 ,-784.379525 ,-129.778076
-875.371352 ,-584.238664 ,-63.658469
-924.400545 ,-339.695809 ,365.623882
-718.796372 ,-235.788517 ,653.656126
-564.313704 ,-473.854971 ,744.652012
-16.670290 ,-597.351964 ,757.410121
226.785510 ,-640.453006 ,599.045267
406.593532 ,-786.706571 ,435.226439
444.831198 ,-906.671398 ,-51.658925
175.868168 ,-945.647312 ,-333.281238
-31.597506 ,-929.862568 ,-354.747303
-31.560574 ,-913.598149 ,-354.719935
271.578958 ,-944.972783 ,-38.751021
539.337362 ,-639.988925 ,469.149903
370.850832 ,-119.419300 ,766.688216
-86.162113 ,42.571629 ,973.293336
-282.992650 ,-196.364369 ,991.839682
-149.932843 ,-461.924962 ,868.724877
225.611434 ,-667.341430 ,737.972951
647.422895 ,-536.400384 ,688.483536
636.651581 ,-259.957261 ,671.669832
856.755536 ,65.771543 ,653.084026
923.530080 ,238.819372 ,288.061137
919.791931 ,173.320630 ,15.841983
854.670058 ,401.315827 ,288.891073
324.404454 ,200.549804 ,894.989473
161.257991 ,-325.595652 ,947.517520
220.061026 ,-591.462244 ,732.356467
447.017895 ,-830.019546 ,417.457311
534.601134 ,-716.139040 ,318.514138
495.680502 ,-868.382230 ,92.751587
836.443985 ,-493.483054 ,148.551629
935.282908 ,-238.501042 ,125.030133
811.368388 ,-467.167044 ,-314.415304
890.521427 ,-320.231784 ,-71.614700
503.237856 ,-754.820034 ,-98.191478
-207.723763 ,-967.598357 ,17.174950
-790.822930 ,-458.913128 ,219.593169
-826.651805 ,170.423834 ,550.991089
-411.838704 ,556.517567 ,727.808393
-112.210715 ,681.979311 ,806.675501
-119.893303 ,411.148791 ,968.401243
-46.729293 ,-49.361274 ,1065.462632
46.111178 ,-385.551046 ,902.019842
180.107511 ,-667.567630 ,657.276036
249.983697 ,-770.601213 ,546.525920
220.535522 ,-770.544173 ,622.034898
260.974322 ,-705.382080 ,633.400991
318.057655 ,-482.759649 ,772.284758
317.551243 ,-195.193529 ,917.532102
167.464358 ,173.328992 ,1035.168745
-160.293045 ,465.304712 ,986.188616
-237.870924 ,746.547209 ,668.831488
-107.147978 ,930.482176 ,245.411397
-29.182796 ,930.058374 ,-125.786676
-237.569037 ,908.057014 ,-43.086626
-449.318834 ,691.457352 ,404.089917
-516.839314 ,312.448292 ,803.509475
-598.707698 ,52.145597 ,867.416660
-265.257174 ,-375.400244 ,887.169602
103.590734 ,-233.517231 ,971.298370
612.989082 ,-48.359248 ,805.393772
857.325475 ,255.495723 ,636.031651
668.570707 ,542.235956 ,516.443229
379.832576 ,682.697307 ,594.275372
-0.849927 ,839.162249 ,632.342686
-426.311235 ,783.726367 ,438.802903
-511.524588 ,712.770640 ,254.081909
-705.853972 ,300.925420 ,631.304328
-426.549740 ,-207.651919 ,906.122005
-161.713026 ,-364.271849 ,926.887333
173.264175 ,-466.684405 ,848.748206
138.173642 ,-472.088517 ,906.922754
519.771542 ,-368.386623 ,828.759442
833.958740 ,-97.049598 ,571.928015
915.296245 ,92.846931 ,554.226669
949.995724 ,-53.541072 ,501.587244
909.853900 ,-151.304982 ,443.841985
892.831991 ,-270.723785 ,374.293707
1009.536032 ,-178.531475 ,234.548391
1010.664514 ,-232.992510 ,78.112207
1029.412351 ,54.227396 ,-19.982784
1064.637541 ,200.626291 ,-54.757931
955.140227 ,373.934252 ,-18.841939
1033.202025 ,-102.663716 ,182.375699
880.329733 ,-286.830375 ,490.170130
729.022571 ,-292.316495 ,653.501753
526.022291 ,-319.654037 ,782.470757
346.535867 ,-195.159344 ,899.928664
219.580756 ,-455.770342 ,831.023948
138.100384 ,-238.846595 ,982.592224
284.185118 ,129.920626 ,854.661489
319.374743 ,444.467279 ,872.284125
229.801624 ,687.807825 ,601.280281
179.850393 ,779.515411 ,381.811507
210.286464 ,887.741868 ,213.836116
129.129971 ,838.830998 ,249.146309
-28.700295 ,828.057055 ,505.164029
-187.372095 ,589.645112 ,801.332481
-31.698785 ,589.995745 ,811.662001
253.143891 ,682.380860 ,566.342414
433.203902 ,687.946779 ,414.360124
681.155492 ,655.956423 ,418.102673
738.680796 ,542.210356 ,405.866441
946.655010 ,341.913087 ,311.211260
954.970005 ,401.087228 ,10.156444
859.997248 ,459.930307 ,-359.550629
542.782118 ,844.332870 ,-257.913981
294.888433 ,963.094158 ,-244.138908
395.886698 ,915.060723 ,96.587284
617.485220 ,645.014550 ,441.756550
778.498288 ,292.908783 ,405.122320
1028.285997 ,211.742027 ,165.579498
909.290084 ,384.623977 ,-53.196177
861.700181 ,384.808289 ,126.681838
718.594937 ,633.778801 ,58.773703
595.220670 ,737.011752 ,366.819851
-118.179685 ,573.528422 ,800.748852
-734.328690 ,300.790886 ,585.211672
-995.537241 ,114.991393 ,13.768994
